molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5901355,active,8.838631997765026,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(-c4ccc(N5CCC[C@@H]5c5ccccc5C5CC5)cc4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,841.0029999999999,9.621099999999998,4.0,10.0
CHEMBL5747331,active,8.0,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(-c4ccc(N5CCC[C@H]5c5ccccc5C5CC5)cc4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,841.0029999999999,9.621099999999998,4.0,10.0
CHEMBL5932011,active,7.769551078621726,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(-c4ccc5c(c4)CCC(N4CCC[C@H]4c4ccccc4C4CC4)C5)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,895.0949999999999,9.973999999999998,4.0,10.0
CHEMBL6055850,active,8.221848749616356,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC(N5CCCC5c5cccc(Cl)c5C5CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,879.4799999999998,10.038999999999996,4.0,10.0
CHEMBL5757676,active,9.346787486224656,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(C4=CCC5(CC4)CC(N4CCC[C@H]4c4ccccc4C4CC4)C5)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,885.1,10.165799999999997,4.0,10.0
CHEMBL5751643,active,10.67778070526608,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CC5(CC(N6CCC[C@H]6c6ccccc6C6CC6)C5)C4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,860.0499999999998,8.418500000000007,4.0,11.0
CHEMBL5934956,active,9.568636235841012,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CC5(CCC(N6CCC[C@H]6c6ccccc6C6CC6)C5)C4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,874.0769999999999,8.808600000000004,4.0,11.0
CHEMBL5762885,active,9.130768280269024,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC(N6CCC[C@H]6c6ccccc6C6CC6)C5)C4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,874.0769999999999,8.808600000000004,4.0,11.0
CHEMBL5820802,active,7.309803919971486,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC4)CC(=O)C5)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,716.8170000000002,5.684700000000005,4.0,11.0
CHEMBL5813106,active,8.42021640338319,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC4)CC(N4CC(C(F)(F)F)CC4c4ccccc4C4CC4)C5)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,956.1009999999999,9.987099999999998,4.0,11.0
CHEMBL5792023,active,9.200659450546418,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC4)CC(N4CCC[C@@H]4c4ccccc4C4CC4)C5)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,888.104,9.198700000000002,4.0,11.0
CHEMBL5950945,active,9.67778070526608,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC4)CC(N4CCC[C@H]4c4ccccc4)C5)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,848.0390000000002,8.321300000000008,4.0,11.0
CHEMBL5854463,active,9.322393047279506,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC4)CC(N4CCC[C@H]4c4ccccc4C4CC4)C5)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,888.104,9.198700000000002,4.0,11.0
CHEMBL5857353,active,8.939302159646388,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC5(CC[C@@H](N6CCC[C@H]6c6ccccc6C6CC6)C5)C4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,888.1039999999999,9.198700000000002,4.0,11.0
CHEMBL4453237,active,6.301029995663981,C[N+](C)(CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-])CC(=O)O,872.4900000000001,7.4800000000000075,3.0,10.0
CHEMBL509788,active,6.903089986991944,Cc1c(Br)c(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CO,621.5350000000002,6.481120000000009,1.0,4.0
CHEMBL2325769,active,7.769551078621726,Cc1c(C#N)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,889.5479999999999,9.752699999999997,2.0,10.0
CHEMBL3701329,active,7.410050398674292,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCN(C(=O)O)c3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,656.7830000000001,7.296820000000009,2.0,4.0
CHEMBL3701330,active,7.115771230367396,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNC(=O)COc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,670.8100000000001,6.307420000000007,2.0,5.0
CHEMBL3701341,active,7.096910013008056,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNC(=O)Cc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,654.8110000000001,6.471120000000006,2.0,4.0
CHEMBL3701340,active,7.1249387366083,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNC(=O)NCc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,669.826,6.6116200000000065,3.0,4.0
CHEMBL3701342,active,6.875169850586141,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNC(=O)Nc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,655.7990000000001,6.933920000000007,3.0,4.0
CHEMBL3701339,active,6.6786087216883105,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CCNS(=O)(=O)CCc3ccc(F)cc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,722.8829999999999,6.413420000000007,2.0,5.0
CHEMBL3701337,active,7.361510743045363,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CNC(=O)COc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,656.7830000000001,6.264920000000006,2.0,5.0
CHEMBL3701335,active,7.573488738635425,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CNC(=O)NCc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,655.7990000000001,6.569120000000007,3.0,4.0
CHEMBL3701324,active,7.1911141326401875,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc(CNC(=O)Oc3ccccc3)ccc2C(=O)N2Cc3ccccc3C[C@H]2C)n1C,642.7560000000001,6.858320000000008,2.0,5.0
CHEMBL5788493,active,8.173925197299173,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)C(C)Oc2ccccc2)C3)n1C,682.8210000000001,6.879420000000009,1.0,5.0
CHEMBL5926064,active,8.275724130399212,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)CC2CCCCC2)CC3)n1C,672.8699999999997,7.42482000000001,1.0,4.0
CHEMBL5769779,active,7.107905397309519,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)CN2CCCCC2)C3)n1C,659.8309999999997,5.897820000000007,1.0,5.0
CHEMBL5878085,active,7.823908740944319,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)CN2CCCCC2)CC3)n1C,673.8579999999996,5.940320000000007,1.0,5.0
CHEMBL5751670,active,8.161150909262744,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)COCc2ccccc2)C3)n1C,682.821,6.628720000000008,1.0,5.0
CHEMBL6009488,active,8.443697499232712,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)COc2ccccc2)C3)n1C,668.7940000000001,6.490920000000009,1.0,5.0
CHEMBL5937444,active,8.3767507096021,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Cc2ccc(C#N)cc2)CC3)n1C,691.8319999999999,6.568800000000009,1.0,5.0
CHEMBL6040541,active,8.301029995663981,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Cc2ccc(F)cc2)C3)n1C,670.7850000000001,6.793720000000008,1.0,4.0
CHEMBL5767592,active,8.468521082957745,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Cc2ccc4c(c2)OCO4)C3)n1C,696.804,6.383320000000008,1.0,6.0
CHEMBL5836984,active,8.259637310505756,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Cc2ccccc2)C3)n1C,652.7950000000001,6.654620000000009,1.0,4.0
CHEMBL5921277,active,8.397940008672037,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Cc2ccccc2)CC3)n1C,666.822,6.69712000000001,1.0,4.0
CHEMBL6010750,active,8.337242168318426,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)NC2CCCCC2)CC3)n1C,673.8579999999997,6.9701200000000085,2.0,4.0
CHEMBL5767189,active,8.075720713938118,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)NCc2ccccc2)C3)n1C,667.8100000000001,6.795120000000009,2.0,4.0
CHEMBL5903712,active,8.2839966563652,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Nc2ccccc2)CC3)n1C,667.8100000000001,7.159920000000009,2.0,4.0
CHEMBL5992723,active,8.468521082957745,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)OC2CCCCC2)CC3)n1C,674.8419999999998,7.39712000000001,1.0,5.0
CHEMBL5741708,active,7.6777807052660805,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)OC2CCS(=O)(=O)C2)C3)n1C,696.826,5.209020000000007,1.0,7.0
CHEMBL5802833,active,8.397940008672037,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)O[C@H]2CC[C@H](N(C)C)CC2)CC3)n1C,717.9109999999997,6.93722000000001,1.0,6.0
CHEMBL5924588,active,8.568636235841012,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)O[C@H]2CC[C@H](N)CC2)CC3)n1C,689.8569999999997,6.334320000000008,2.0,6.0
CHEMBL5782918,active,8.698970004336019,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)O[C@H]2CC[C@H](NC(=O)OC(C)(C)C)CC2)CC3)n1C,789.9739999999997,7.9003200000000104,2.0,7.0
CHEMBL5982104,active,8.494850021680094,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccc(C#N)cc2)CC3)n1C,693.804,6.99850000000001,1.0,6.0
CHEMBL5871630,active,8.443697499232712,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccc(CCC(=O)N(C)C)cc2)CC3)n1C,767.9269999999998,7.14762000000001,1.0,6.0
CHEMBL5906047,active,8.136677139879543,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccc(Cl)cc2)C3)n1C,689.2120000000001,7.73772000000001,1.0,5.0
CHEMBL6054224,active,8.275724130399212,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccc(F)cc2)C3)n1C,672.7570000000002,7.223420000000009,1.0,5.0
CHEMBL5805677,active,8.346787486224656,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccc(N(C)CCN(C)C)cc2)CC3)n1C,768.9589999999997,7.12462000000001,1.0,7.0
CHEMBL5955038,active,8.744727494896694,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccc(OCCN(C)C)cc2)CC3)n1C,755.9159999999998,7.0672200000000105,1.0,7.0
CHEMBL5914402,active,8.657577319177793,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2cccc(C(=O)O)c2)CC3)n1C,712.8030000000001,6.825020000000009,2.0,6.0
CHEMBL5957233,active,8.657577319177793,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2cccc(CCC(=O)N(C)C)c2)CC3)n1C,767.9269999999998,7.14762000000001,1.0,6.0
CHEMBL5760108,active,8.537602002101044,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2cccc(OCCN(C)C)c2)CC3)n1C,755.9159999999998,7.0672200000000105,1.0,7.0
CHEMBL6057321,active,8.356547323513812,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccccc2)C3)n1C,654.7670000000002,7.084320000000009,1.0,5.0
CHEMBL5780970,active,8.537602002101044,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccccc2)CC3)n1C,668.7940000000001,7.126820000000009,1.0,5.0
CHEMBL5947068,active,8.619788758288394,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccccc2CCC(=O)N(C)C)CC3)n1C,767.9269999999998,7.14762000000001,1.0,6.0
CHEMBL5879788,active,8.698970004336019,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccccc2OCCN(C)C)CC3)n1C,755.9159999999998,7.0672200000000105,1.0,7.0
CHEMBL5763378,active,7.259637310505756,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)[C@@H](N)c2ccccc2)C3)n1C,667.8100000000001,6.111920000000007,2.0,5.0
CHEMBL5902233,active,7.481486060122112,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)[C@@H](O)c2ccccc2)C3)n1C,668.7940000000002,6.145520000000009,2.0,5.0
CHEMBL5922941,active,8.229147988357855,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)[C@H](N)c2ccccc2)C3)n1C,667.8100000000001,6.111920000000007,2.0,5.0
CHEMBL5908546,active,8.3767507096021,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)[C@H](O)c2ccccc2)C3)n1C,668.7940000000002,6.145520000000009,2.0,5.0
CHEMBL5828406,active,8.508638306165727,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCCN2CCOCC2)CN(C(=O)OC2CCCCC2)CC3)n1C,788.0019999999995,7.489620000000009,1.0,7.0
CHEMBL6056476,active,8.568636235841012,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCCN2CCOCC2)CN(C(=O)Oc2ccccc2)CC3)n1C,781.9539999999998,7.219320000000009,1.0,7.0
CHEMBL5957217,active,8.537602002101044,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCN2CCOCC2)CN(C(=O)Cc2ccccc2)CC3)n1C,765.9549999999998,6.399520000000008,1.0,6.0
CHEMBL6016389,active,8.4089353929735,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCN2CCOCC2)CN(C(=O)OC2CCCCC2)CC3)n1C,773.9749999999996,7.099520000000009,1.0,7.0
CHEMBL5741565,active,8.619788758288394,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCN2CCOCC2)CN(C(=O)Oc2ccccc2)CC3)n1C,767.9269999999999,6.829220000000008,1.0,7.0
CHEMBL5862127,active,7.292429823902063,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN(C)C)CN(C(=O)C(F)(F)F)CC3)n1C,687.7630000000001,5.558420000000007,1.0,5.0
CHEMBL6018795,active,8.387216143280265,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN(C)C)CN(C(=O)Cc2ccccc2)CC3)n1C,709.891,6.238820000000008,1.0,5.0
CHEMBL5863505,active,8.468521082957745,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN(C)C)CN(C(=O)Oc2ccccc2)CC3)n1C,711.863,6.668520000000009,1.0,6.0
CHEMBL5787910,active,7.638272163982407,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCN(C)CC2)CN(C(=O)C(F)(F)F)CC3)n1C,742.843,5.2442200000000065,1.0,6.0
CHEMBL5814775,active,8.508638306165727,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCN(C)CC2)CN(C(=O)Cc2ccccc2)CC3)n1C,764.9709999999998,5.924620000000008,1.0,6.0
CHEMBL5959165,active,8.823908740944319,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCN(C)CC2)CN(C(=O)Oc2cccc(C(=O)O)c2)CC3)n1C,810.9519999999999,6.0525200000000074,2.0,8.0
CHEMBL5978602,active,8.568636235841012,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCN(C)CC2)CN(C(=O)Oc2ccccc2)CC3)n1C,766.9429999999999,6.354320000000008,1.0,7.0
CHEMBL5975661,active,8.0268721464003,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)CC3)n1C,832.8289999999997,7.78692000000001,1.0,6.0
CHEMBL5976126,active,8.397940008672037,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)/C=C/c2ccccc2)CC3)n1C,763.9389999999999,6.480120000000008,1.0,6.0
CHEMBL5902574,active,8.040958607678906,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)CC24CC5CC(CC(C5)C2)C4)CC3)n1C,810.0519999999993,7.3732200000000105,1.0,6.0
CHEMBL5910501,active,8.337242168318426,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)CC2CCCCC2)CC3)n1C,757.9759999999994,6.737120000000009,1.0,6.0
CHEMBL6050995,active,8.337242168318426,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)CCC2CCCCC2)CC3)n1C,772.0029999999994,7.12722000000001,1.0,6.0
CHEMBL5777249,active,8.508638306165727,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)CCc2ccccc2)CC3)n1C,765.9549999999997,6.399520000000009,1.0,6.0
CHEMBL5747498,active,8.070581074285707,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)COc2ccccc2)C3)n1C,753.8999999999999,5.803220000000008,1.0,7.0
CHEMBL6020028,active,8.455931955649724,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Cc2ccccc2)CC3)n1C,751.9279999999998,6.0094200000000075,1.0,6.0
CHEMBL6042482,active,8.356547323513812,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)NC2CCCCC2)CC3)n1C,758.9639999999995,6.282420000000008,2.0,6.0
CHEMBL5813223,active,8.3767507096021,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Nc2ccccc2)CC3)n1C,752.9159999999998,6.472220000000007,2.0,6.0
CHEMBL5779078,active,8.207608310501746,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)OC2CCCC2)CC3)n1C,745.9209999999996,6.319320000000008,1.0,7.0
CHEMBL5967330,active,8.55284196865778,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)OC2CCCCC2)CC3)n1C,759.9479999999995,6.709420000000009,1.0,7.0
CHEMBL5748092,active,7.6777807052660805,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)CC3)n1C,816.0559999999996,7.83752000000001,1.0,7.0
CHEMBL6010857,active,8.292429823902063,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccc(Br)cc2)CC3)n1C,832.7959999999998,7.20162000000001,1.0,7.0
CHEMBL5884005,active,8.55284196865778,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccc(C#N)cc2)CC3)n1C,778.9099999999997,6.310800000000008,1.0,8.0
CHEMBL5901939,active,8.309803919971486,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccc(C(=O)O)cc2)CC3)n1C,797.9089999999999,6.137320000000007,2.0,8.0
CHEMBL5981194,active,7.7447274948966935,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccc(Cl)c(Cl)c2)CC3)n1C,822.7899999999997,7.74592000000001,1.0,7.0
CHEMBL5839241,active,8.18045606445813,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccc(Cl)cc2)CC3)n1C,788.3449999999998,7.09252000000001,1.0,7.0
CHEMBL5742039,active,8.229147988357855,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccc4[nH]ccc4c2)CC3)n1C,792.9369999999998,6.920420000000009,2.0,7.0
CHEMBL5914305,active,8.200659450546418,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccc4cc[nH]c4c2)CC3)n1C,792.9369999999998,6.920420000000009,2.0,7.0
CHEMBL5859076,active,8.05551732784983,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CN2CCOCC2)CN(C(=O)Oc2ccc4ccccc4c2)CC3)n1C,803.9599999999998,7.592320000000011,1.0,7.0
